details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/sm-fast-food-and-momos-byculla-mumbai-343849,SM FAST FOOD AND MOMOS,"Fast Food, Tibetan, Chinese",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/roshan-bakery-and-restaurant-dongri-mazgaon-byculla-mumbai-57535,Roshan Bakery & Restaurant (Dongri),"Chinese, Mughlai, Parsi, Bakery",4.2•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/the-momo-factory-mazgaon-byculla-mumbai-90120,The Momo Factory,Fast Food,4.2•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/vegan-chinese-factory-byculla-mumbai-351986,Vegan Chinese Factory,Biryani,--•-- MINS•₹150 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/hotel-sigdi-byculla-mumbai-42561,Hotel Sigdi,"Indian, Chinese",4.2•-- MINS•₹400 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/99-pancakes-mazgaon-byculla-mumbai-70873,99 Pancakes,"Desserts, Beverages",4.0•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/salims-shahi-sigdi-byculla-mumbai-261265,Salim's shahi Sigdi,Kebabs,4.5•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/sudhir-milk-suppliers-mazgaon-byculla-mumbai-163673,Sudhir Milk Suppliers,"Beverages, Desserts",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/rizwan-and-usman-kebabs-dr-anandrao-nair-marg-byculla-mumbai-224511,Rizwan And Usman Kebabs,Indian,3.6•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/broast-xpress-byculla-mumbai-241418,Broast Xpress,"Fast Food, Italian",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/b-b-food-corner-byculla-mumbai-374194,B.B FOOD CORNER,Chinese,--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/mazgaon-fast-food-corner-byculla-mumbai-321003,Mazgaon Fast Food Corner,Chinese,3.4•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/graduate-vadapav-byculla-mumbai-375822,Graduate Vadapav,"Fast Food, Snacks",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/afzal-restaurant-byculla-mumbai-64881,Afzal Restaurant,"Indian, Chinese",4.2•-- MINS•₹500 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/the-crispy-burgers-byculla-mumbai-338480,The crispy burgers,Fast Food,--•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/panda-momos-byculla-mumbai-337947,Panda Momos,Chinese,--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/bakers-royale-byculla-mumbai-256000,BAKER'S ROYALE,"Bakery, Desserts, Fast Food",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/magdalena-byculla-mumbai-25558,Magdalena,"Desserts, Bakery",4.5•-- MINS•₹250 FOR TWO,BYCULLA
