details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/welcome-family-restaurant-dombivli-mumbai-293872,Welcome Family Restaurant,"Indian, Chinese, Tandoor, Biryani",3.5•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/magic-bites-soya-chaap-pure-veg-dombivli-mumbai-353224,Magic bites soya chaap pure veg,"North Indian, Barbecue",4.3•-- MINS•₹240 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/fantastic-fries-and-frankie-dombivli-mumbai-259365,FANTASTIC FRIES & FRANKIE,Indian,3.9•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/mumbai-local-garibacha-wada-dombivli-mumbai-245876,MUMBAI LOCAL,"Chinese, Indian, Malwani",--•-- MINS•₹500 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/yashas-the-feast-dombivli-mumbai-357826,YASHAS...THE FEAST,"Indian, Chinese, Tandoor",--•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/mamledar-misal-dombivli-mumbai-380290,MAMLEDAR MISAL,"Snacks, Beverages",4.2•-- MINS•₹350 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/bollywood-canteen-dombivli-mumbai-207834,Bollywood Canteen,"Chinese, Italian-American, Pizzas, Fast Food, Snacks",3.6•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/dombivli-gajanan-vada-pav-near-railway-station-dombivli-mumbai-379063,Dombivli Gajanan Vada Pav,"Snacks, North Indian",4.3•-- MINS•₹60 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/garava-kulfi-and-ice-cream-dombivli-mumbai-382462,Garava Kulfi And Ice Cream,Ice Cream,--•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/tarkari-dombivli-mumbai-124886,Tarkari,"Indian, Chinese, Italian",4.1•-- MINS•₹500 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/badhiya-snacks-corner-dombivli-mumbai-381012,BADHIYA SNACKS CORNER,"Chinese, South Indian, Snacks, Beverages",--•-- MINS•₹150 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/nic-natural-ice-creams-kalyan-road-dombivli-mumbai-85433,NIC Natural Ice Creams,"Ice Cream, Desserts",4.6•-- MINS•₹120 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/bombay-paav-bhaji-dombivli-mumbai-381138,Bombay Paav Bhaji,"Chaat, Snacks",--•-- MINS•₹249 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/reliant-foods-dombivli-mumbai-364114,Reliant Foods,"Chinese, Snacks, Chaat",--•-- MINS•₹80 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/something-hatke-food-corner-kelkar-rd-dombivli-mumbai-234415,Something Hatke Food Corner,"Indian, Chinese",3.8•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/the-veg-monk-dombivli-mumbai-341435,The Veg Monk,"Chinese, Fast Food",--•-- MINS•₹250 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/raju-omlet-dombivli-mumbai-252724,Raju Omlet,Indian,4.5•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/tummy-trials-dombivli-mumbai-322114,Tummy Trials,"North Indian, Chinese, Biryani, Tandoor",--•-- MINS•₹400 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/royal-kitchen-nx-dombivli-mumbai-365327,ROYAL KITCHEN NX,Chinese,--•-- MINS•₹200 FOR TWO,DOMBIVLI
