details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/ande-ka-fundaa-inside-of-indira-nagar-lane-jog-gor-west-mumbai-233449,Ande Ka Fundaa,"Indian, Fast Food, Snacks",--•-- MINS•₹150 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/fooki-chinese-jog-gor-west-mumbai-301436,FOOKI CHINESE,Chinese,--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/ratnagiri-katta-goregaon-west-jog-gor-west-mumbai-68662,Ratnagiri Katta,"Indian, Chinese",--•-- MINS•₹600 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/jumeirah-darbar-goregaon-link-road-jog-gor-west-mumbai-131670,Jumeirah Darbar,"North Indian, Chinese, Mughlai, Punjabi, Indian, Seafood, Continental, Desserts,...",3.9•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/jashn-e-biryani-goregaon-west-jog-gor-west-mumbai-80769,Jashn E Biryani,"Biryani, North Indian, Desserts, Mughlai, Indian",--•-- MINS•₹250 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/daddys-kitchen-jog-gor-west-mumbai-350881,DADDY'S KITCHEN,"Chinese, Tandoor, Thai",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/arabian-tawa-jogeshwari-jog-gor-west-mumbai-52761,Arabian Tawa,"Arabian, Indian, Chinese",4.2•-- MINS•₹500 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/baba-falooda-jogeshwari-jog-gor-west-mumbai-381242,Baba Falooda ( Jogeshwari ),"Desserts, Beverages",4.4•-- MINS•₹250 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/chachas-andheri-west-jog-gor-west-mumbai-213965,Chacha's,"North Indian, Tandoor",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/habit-beverages-somani-gram-jog-gor-west-mumbai-336084,Habit Beverages,Beverages,3.6•-- MINS•₹250 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/cakes-and-more-gandhi-road-jog-gor-west-mumbai-47220,Cakes & More,Bakery,3.9•-- MINS•₹400 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/laxmi-balaji-fast-food-and-snack-corner-jog-gor-west-mumbai-328104,LAXMI BALAJI FAST FOOD AND SNACK CORNER,"Fast Food, Pizzas",4.3•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
