details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/pahunchar-family-restaurant-veg-and-non-veg-jog-gor-east-mumbai-379610,PAHUNCHAR (FAMILY RESTAURANT) VEG AND NON-VEG,"North Indian, Fast Food, Snacks, Indian, Thalis",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/smokin-joes-goregaon-east-jog-gor-east-mumbai-34043,Smokin' Joes,Pizzas,3.8•-- MINS•₹700 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/china-hunt-maharaja-tower-jog-gor-east-mumbai-23025,China Hunt,"Chinese, North Indian, Tandoor",3.9•-- MINS•₹350 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/eternal-bliss-film-city-road-jog-gor-east-mumbai-24237,Eternal Bliss,"Desserts, Bakery, Fast Food, Beverages, Ice Cream",4.2•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/food-lover-point-jog-gor-east-mumbai-362180,FOOD LOVER POINT,Indian,--•-- MINS•₹280 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/leancrust-pizza-nesco-jog-gor-east-mumbai-313532,LeanCrust Pizza,"North Indian, Biryani, Fast Food, Combo, Snacks",3.7•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/mad-over-donuts-oberoi-mall-jog-gor-east-mumbai-3537,Mad Over Donuts,Desserts,4.3•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/stir-fry-express-jog-gor-east-mumbai-378890,Stir Fry Express,"Chinese, Thai, Tibetan",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/dominos-pizza-next-to-anza-school-jog-gor-east-mumbai-24472,Domino's Pizza,Pizzas,4.0•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/tibbs-frankie-opp-oberoi-mall-jog-gor-east-mumbai-254585,Tibb's Frankie,"Snacks, Fast Food",4.1•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/mealful-wraps-nesco-jog-gor-east-mumbai-274873,MEALFUL WRAPS,"Fast Food, North Indian, Desserts, Snacks, Indian",--•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/jps-lunch-homes-jog-gor-east-mumbai-83930,JP's Lunch Home's,Indian,--•-- MINS•₹500 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/burger-in-law-jog-gor-east-mumbai-382221,Burger In Law,"American, Fast Food, Beverages",4.5•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/jamai-shoshthi-alankar-industrial-estate-jog-gor-east-mumbai-177535,Jamai Shoshthi,Bengali,4.2•-- MINS•₹500 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/yaara-da-dhaba-jog-gor-east-mumbai-382228,Yaara Da Dhaba,"Indian, North Indian, Biryani, Kebabs, Tandoor, Punjabi",4.8•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/malvani-pangat-jog-gor-east-mumbai-321027,MALVANI PANGAT,"Indian, Thalis",--•-- MINS•₹275 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/knoshh-the-food-hall-jog-gor-east-mumbai-360676,KnoshH - The Food Hall,"Biryani, Fast Food, Pizzas, Combo",--•-- MINS•₹150 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/has-juice-and-more-oberoi-mall-jog-gor-east-mumbai-6804,Has Juice & More,Juices,--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/edesia-by-freshmenu-virwani-industrial-estate-jog-gor-east-mumbai-237484,Edesia by Freshmenu,"Desserts, Bakery, Sweets",3.6•-- MINS•₹150 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/shawarma-point-ram-mandir-road-esat-jog-gor-east-mumbai-351735,Shawarma Point,"Chinese, Fast Food, Beverages, Arabian",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/mcdonalds-oberoi-mall-jog-gor-east-mumbai-23717,McDonald's,Fast Food,4.3•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/shree-sai-fastfood-jog-gor-east-mumbai-345470,SHREE SAI FASTFOOD,"South Indian, Thalis, Snacks",--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/asia-chinese-by-lahori-house-jog-gor-east-mumbai-294612,Asia Chinese by Lahori House,"Fast Food, Chinese",--•-- MINS•₹500 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/burgundy-box-off-weh-jog-gor-east-mumbai-26543,Burgundy Box,"North Indian, Chinese, Biryani, Italian, Punjabi, Desserts, American, Asian, Mug...",--•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/ambika-food-hub-shyam-nager-jog-gor-east-mumbai-262765,AMBIKA FOOD HUB,"Fast Food, Pizzas, South Indian, Juices, Snacks",--•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/theobroma-oberoi-mall-jog-gor-east-mumbai-5171,Theobroma,"Desserts, Bakery, Cafe, Beverages",4.4•-- MINS•₹800 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/monginis-jog-gor-east-mumbai-127904,Monginis,"Desserts, Snacks",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/spice-chinese-indian-corner-jog-gor-east-mumbai-215909,Spice Chinese Indian Corner,"Chinese, Indian",--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/99-pancakes-gokuldham-jog-gor-east-mumbai-352151,99 Pancakes,"Desserts, Beverages, Bakery",4.2•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/santa-delivers-jog-gor-east-mumbai-382212,Santa Delivers,"North Indian, Indian, Biryani, Kebabs, Punjabi, Tandoor",4.8•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/cafe-coffee-day-satellite-garden-2-jog-gor-east-mumbai-14322,Cafe Coffee Day,"Beverages, Snacks, Desserts",4.1•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/dimsum-wu-momo-shushi-and-more-jog-gor-east-mumbai-282242,"DIMSUM WU ( Momo ,Shushi & more ) ","Chinese, Pan-Asian",4.0•-- MINS•₹450 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/bb-biryani-shivaji-nagar-near-classic-comfort-gokuldham-mkt-jog-gor-east-mumbai-362749,BB Biryani,"Biryani, Tandoor, North Indian, Desserts",4.4•-- MINS•₹329 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/the-biryani-inc-jog-gor-east-mumbai-382215,The Biryani Inc.,"Biryani, Mughlai, Kebabs, North Indian",4.7•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/super-south-opp-oberoi-mall-jog-gor-east-mumbai-135002,Super South,South Indian,--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/hotel-malvan-katta-goregaon-east-jog-gor-east-mumbai-72016,Hotel Malvan Katta,Biryani,3.5•-- MINS•₹350 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/city-star-jog-gor-east-mumbai-288469,City Star,"North Indian, Chinese, Tandoor, Fast Food, Continental",4.1•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/chinese-wok-wok-express-jog-gor-east-mumbai-112487,Chinese Wok (Wok Express),"Chinese, Asian",3.8•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/fleur-the-fern-hotel-i-b-patel-road-jog-gor-east-mumbai-28933,Fleur : The Fern Hotel,"North Indian, Thai, Continental",--•-- MINS•₹1100 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/little-surprises-jog-gor-east-mumbai-349142,Little Surprises,"Bakery, Desserts",--•-- MINS•₹350 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/tender-fresh-ice-creams-goregaon-east-jog-gor-east-mumbai-35351,Tender Fresh Ice Creams,Ice Cream,--•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/pizzaco-jog-gor-east-mumbai-261269,Pizzaco,"American, Fast Food, Italian",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/new-york-burrito-jog-gor-east-mumbai-319977,New York Burrito,"Mexican, American, Snacks",4.4•-- MINS•₹500 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/panktis-kitchen-areey-road-check-naka-goregaon-east-jog-gor-east-mumbai-28012,Pankti's Kitchen,"North Indian, Chinese",--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/kaapi-and-more-hanuman-tekdi-goregaon-east-jog-gor-east-mumbai-299234,KAAPI & MORE,Indian,3.9•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/mama-miso-pan-asian-cuisine-jog-gor-east-mumbai-357050,MAMA MISO PAN ASIAN CUISINE,Chinese,--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/mansi-grih-udyog-jog-gor-east-mumbai-380745,Mansi Grih Udyog,Indian,--•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/wow-pav-goregaon-east-nr-pravasi-industrial-estate-off-aarey-road-goregaon-east-jog-gor-east-mumbai-180101,Wow Pav,"Fast Food, Snacks",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/box8-desi-meals-nesco-jog-gor-east-mumbai-289324,BOX8 - Desi Meals,"North Indian, Biryani, Fast Food, Combo, Snacks",3.9•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
