details,title,spec,ratt
https://www.swiggy.com/restaurants/kgn-xprs-wakad-pune-365882,KGN Xprs,"North Indian, Chinese, Biryani, Kebabs, Tandoor",3.7•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/delicious-tadka-wakad-pune-343536,DELICIOUS TADKA,"Indian, Chinese, Biryani",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/purnanya-snacks-mauli-chowk-wakad-pune-267058,PURNANYA SNACKS,South Indian,--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/momentt-enrise-by-sayaji-wakad-pune-363480,Momentt - Enrise By Sayaji,North Indian,--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/daawat-e-biryani-wakad-pune-109466,Daawat-E-Biryani,"North Indian, Beverages",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/rolleatup-cafe-wakad-pune-357479,Rolleatup Cafe,Fast Food,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/indian-chai-company-wakad-pune-338068,Indian Chai Company,Beverages,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hyderabadi-biryani-special-wakad-pune-224126,Hyderabadi Biryani Special,Biryani,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/paratha-corner-hinjewadi-wakad-pune-79183,Paratha Corner,"North Indian, Punjabi",4.1•-- MINS•₹120 FOR TWO
https://www.swiggy.com/restaurants/delish-wakad-pune-292474,DELISH,Bakery,--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/hotpan-wakad-pune-351256,hotpan,"Chinese, Kebabs, Tandoor",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/frbsto-pizza-kaspate-wasti-wakad-pune-330573,FRBSTO PIZZA,"Italian, Pizzas, Salads, Pastas, Beverages",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/world-of-sweets-wakad-pune-216080,World Of Sweets,Sweets,4.0•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/aais-kitchen-wakad-pune-76593,Aai's Kitchen,Indian,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/itminaan-biryani-dum-pukht-wakad-pune-313699,Itminaan Biryani - Dum Pukht,"Biryani, North Indian, Mughlai",4.1•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/shlok-hotels-and-tiffin-service-wakad-pune-379133,Shlok Hotels & Tiffin Service,"Indian, South Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/apricot-veg-wakad-pune-82112,Apricot Veg,"Chinese, North Indian",4.3•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/waffle-house-wakad-pune-82113,Waffle House,Desserts,--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/biryani-by-kilo-wakad-pune-235258,Biryani By Kilo,"Biryani, Mughlai, Kebabs, North Indian, Hyderabadi, Lucknowi, Andhra, South Indi...",4.1•-- MINS•₹800 FOR TWO
https://www.swiggy.com/restaurants/cafe-mirzapur-wakad-pune-360647,Cafe Mirzapur,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/celebrations-the-cake-shop-wakad-pune-176116,Celebrations The Cake Shop,"Bakery, Desserts",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/royal-aromas-biryani-wakad-pune-361856,ROYAL AROMAS BIRYANI,"Biryani, Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/paan-aroma-wakad-pune-344730,PAAN AROMA,Paan,--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/the-chinese-delight-by-tiffina-wakad-pune-197039,The Chinese Delight by Tiffina,"Asian, Chinese",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/masterchef-wakad-pune-381207, MasterChef,"Indian, Biryani, Beverages, Desserts",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/aab-o-daana-road-wakad-pune-178531,Aab O Daana,Mughlai,--•-- MINS•₹400 FOR TWO
