details,title,spec,ratt
https://www.swiggy.com/restaurants/aadya-snacks-junction-baner-pune-237713,Aadya Snacks Junction,Indian,--•-- MINS•₹110 FOR TWO
https://www.swiggy.com/restaurants/lazzetti-baner-pune-44273,Lazzetti,"Tandoor, Beverages",4.1•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/chai-point-baner-pune-292517,Chai Point,"Bakery, Cafe, Combo, Beverages, Maharashtrian, Snacks, Street Food, South Indian...",4.4•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/zaika-pasha-link-road-baner-pune-137065,Zaika,"North Indian, Tandoor, Kebabs, Biryani",--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/dilbaro-baner-pune-321210,Dilbaro,"Chinese, Indian, Biryani, Punjabi, Home Food",3.6•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/nandus-paratha-hadapsar-industrial-estate-next-to-pravin-masale-baner-pune-33808,Nandu's Paratha,North Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/huber-and-holly-baner-pune-342030,Huber & Holly,"Desserts, Ice Cream, Snacks, Pizzas, Pastas",3.9•-- MINS•₹700 FOR TWO
https://www.swiggy.com/restaurants/tasty-rolls-baner-pune-302818,Tasty Rolls,Snacks,--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/cafe-coffee-day-next-to-prabhavee-techpark-baner-pune-14291,Cafe Coffee Day,"Beverages, Snacks, Desserts",4.1•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/irani-cafe-baner-pune-202642,Irani Cafe,"Cafe, Bakery, Beverages, Desserts, Biryani",4.4•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/mango-sweets-baner-pune-164294,Mango Sweets,Desserts,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/fudhutz-balewadi-baner-pune-81578,FudHutz,"Maharashtrian, North Indian, Italian, Fast Food, Desserts",4.7•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/lunchbox-house-no-2-baner-pune-62929,LunchBox,"North Indian, Chinese, Desserts, Biryani",4.2•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-meet-and-eat-baner-pune-341179,CAFE MEET AND EAT,"Beverages, Continental, Fast Food",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/goldy-da-dhaba-baner-pune-347717,GOLDY DA DHABA,"Thalis, North Indian, Punjabi, Combo, Desserts",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/mm-caterers-baner-pune-130040,MM Caterers,Fast Food,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/maa-ki-khichdi-balewadi-baner-pune-344323,Maa Ki Khichdi,"Home Food, Healthy Food, Indian, North Indian",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/khalsa-veg-baner-pune-73937,Khalsa veg,"North Indian, Punjabi",3.7•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/firangi-bake-near-nagri-bank-baner-pune-33932,Firangi Bake,"Italian, Mexican, Pastas",4.0•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/torso-curl-the-gym-cafe-baner-pune-129275,Torso Curl - The Gym Cafe,"Healthy Food, Beverages",--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/oopsadaisy-viman-nagar-baner-pune-371024,Oopsadaisy!,"Italian, Desserts, Fast Food",--•-- MINS•₹450 FOR TWO
https://www.swiggy.com/restaurants/hotel-marathwada-pashan-baner-pune-38493,Hotel Marathwada,"Maharashtrian, Biryani",--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/apsara-ice-creams-next-to-prabhavee-techpark-baner-pune-374412,Apsara Ice Creams,"Beverages, Snacks, Desserts",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/goila-butter-chicken-baner-pune-317081,Goila Butter Chicken,"North Indian, Biryani",4.0•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/dadus-sweet-emporio-baner-pune-39103,Dadu's Sweet Emporio,"Desserts, Fast Food, Healthy Food, Sweets, Bakery",4.4•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/4-20-food-experiments-baner-pune-375868,4:20-Food.Experiments,"American, European, Beverages",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/king-of-paratha-balewadi-phata-sahyadri-farms-baner-pune-192400,King Of Paratha,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/bhook-lagi-cafe-baner-pune-314920,Bhook Lagi cafe,"Chinese, Fast Food, Beverages",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/venkys-xprs-baner-baner-pune-99083,Venky's Xprs (Baner),Fast Food,4.4•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/punjabi-swad-baner-pune-340076,PUNJABI SWAD,"Indian, Bakery",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/burger-burpp-viman-nagar-baner-pune-300771,Burger burpp,Fast Food,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/the-good-bowl-baner-pune-156442,The Good Bowl,"North Indian, Biryani, Asian, Pastas, Desserts",4.1•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/the-sandwich-bar-baner-pune-371179,THE SANDWICH BAR,Beverages,--•-- MINS•₹240 FOR TWO
https://www.swiggy.com/restaurants/myfroyoland-balewadi-high-street-baner-pune-15486,Myfroyoland,"Desserts, Ice Cream, Healthy Food",4.3•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/dum-laga-ke-biryani-and-much-more-pashansusroad-baner-pune-372143,Dum laga ke Biryani & Much More,"Biryani, North Indian",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/joyfetch-baner-pune-294568,JoyFetch,"Thalis, North Indian, Desserts, Beverages",3.8•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/sadda-punjab-near-mahalunge-police-ch-baner-pune-371175,Sadda Punjab,"Indian, Punjabi, Biryani, Beverages",--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/poha-xpress-baner-pune-352892,Poha Xpress,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/la-cherie-baner-pune-352650,La Cherie,"Bakery, Desserts",4.3•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/ws-bakers-baner-pune-44922,WS Bakers,Bakery,--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/lovely-food-baner-pune-352653,LOVELY FOOD,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/frozen-shakes-baner-pune-223254,Frozen Shakes,Beverages,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/iddos-baner-pune-62709,Iddos,South Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/sakshar-bakery-baner-pune-358086,SAKSHAR BAKERY,"Bakery, Gujarati, Jain, Desserts, Sweets",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/ghodke-cafe-and-snacks-baner-pune-332690,GHODKE CAFE AND SNACKS,Fast Food,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/kitchen101-baner-pune-373482,Kitchen101,"Chinese, Indian, Fast Food, Snacks",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/hotel-green-park-baner-pune-38127,Hotel Green Park,"North Indian, Chinese, Continental, Thai, Mexican, Seafood",4.5•-- MINS•₹1200 FOR TWO
https://www.swiggy.com/restaurants/new-york-waffles-and-dinges-balewadi-baner-pune-344427,New York Waffles & Dinges,"Desserts, Beverages, Fast Food",3.7•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/homely-durgas-kitchen-baner-pune-320577,Homely Durga's kitchen,"Indian, Thalis",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/best-belgian-waffle-baner-pune-108438,Best Belgian Waffle,"Desserts, Bakery, Beverages",4.1•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/south-junction-baner-pune-347810,SOUTH JUNCTION,South Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/momnom-sprinkled-with-love-baner-pune-153063,MOMNOM - Sprinkled with love,"North Indian, Punjabi",4.3•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/moms-magic-kitchen-balewadi-baner-pune-351219,Mom's Magic Kitchen,Biryani,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/marrakesh-ganraj-chowk-baner-pune-9376,Marrakesh,"Lebanese, North Indian, Biryani, Kebabs, Combo, Mediterranean, Arabian, Middle E...",4.0•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/chao-mung-china-baner-pune-95500,Chao Mung China,Chinese,4.1•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/swaad-e-hyderabad-baner-pune-95501,Swaad E Hyderabad,North Indian,4.1•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/sukhi-de-parathe-baner-pune-373461,Sukhi De Parathe,North Indian,--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/pk-biryani-house-baner-baner-pune-339077,PK Biryani House (Baner),"Maharashtrian, Biryani, Indian, Tandoor",3.9•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/khatta-meetha-khawab-baner-pune-334611,Khatta Meetha Khawab,Chaat,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/salad-grills-baner-pune-226986,Salad Grills,"Healthy Food, Salads, Fast Food, Continental, North Indian",4.4•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/kathi-roll-inc-baner-pune-308232,KATHI ROLL INC,Fast Food,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/prime-burger-aundh-baner-pune-360285,Prime Burger,Continental,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/hotel-radha-baner-pune-44908,Hotel Radha,"North Indian, Chinese, Seafood, Biryani, Malwani, Maharashtrian",3.9•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/hyderabadi-laziz-baner-pune-120791,Hyderabadi Laziz,"Biryani, North Indian",3.5•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/quick-china-baner-pune-360044,Quick China,"Beverages, Chinese",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/what-a-sandwich-aundh-baner-pune-30639,What A Sandwich!,Fast Food,4.2•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/malang-biryani-baner-pune-321312,Malang Biryani,Biryani,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/mr-chows-baner-pune-365854,Mr.Chows,"Asian, Thai, Chinese, Seafood",4.2•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/little-konkan-baner-pune-340179,Little Konkan,"Malwani, Seafood, Konkan, Goan, Maharashtrian",4.3•-- MINS•₹700 FOR TWO
https://www.swiggy.com/restaurants/tirangi-rassa-misal-and-restaurant-cafe-baner-pune-268592,Tirangi Rassa Misal & Restaurant Cafe,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/meals-junction-baner-pune-120318,Meals Junction,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/khandeshi-darbar-ganraj-mangal-karyalay-chowk-balewadi-link-road-baner-pune-12191,Khandeshi Darbar,"North Indian, Maharashtrian",3.8•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/bolo-tara-rara-balewadi-baner-pune-344771,Bolo Tara Rara,"North Indian, Punjabi, Biryani, Indian",--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/hangout-family-resto-narhe-baner-pune-153596,Hangout - Family Resto,"North Indian, Tandoor, Biryani, Chinese",4.0•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/bhandara-restaurant-baner-pune-293656,Bhandara Restaurant,"Indian, Chinese, Maharashtrian, Punjabi, South Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/shahi-bawarchi-sutarwadi-pashan-baner-pune-247236,Shahi Bawarchi,"Indian, Biryani, Chinese",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/her-paratha-factory-baner-pune-374109,Her Paratha Factory,"Indian, Fast Food",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/chaila-tandoor-chai-pashan-baner-pune-333994,CHAILA TANDOOR CHAI,"Beverages, Continental",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/chaat-bazaar-sapphire-chambers-baner-pune-29742,Chaat Bazaar,Fast Food,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/the-indish-baner-pune-204990,The Indish ,"North Indian, Chinese, Combo",4.1•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/chinar-gardens-china-garden-balewadi-baner-pune-58113,Chinar Garden's China Garden,"North Indian, Mughlai, Chinese",4.2•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/son-of-a-gun-hinjewadi-phase-3-baner-pune-143423,Son of a Gun,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/miami-shakes-and-more-balewadi-baner-pune-344766,Miami Shakes & More,"Beverages, Desserts",3.4•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/wow-world-of-wings-gaon-baner-pune-273523,WOW - World of Wings,North Indian,--•-- MINS•₹450 FOR TWO
https://www.swiggy.com/restaurants/the-chinese-factory-baner-pune-350028,The Chinese Factory,"Chinese, Asian, Combo, Beverages, Desserts",4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/muktai-canteen-baner-pune-375304,Muktai Canteen,"Chinese, Snacks",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/chinese-dragon-baner-pune-240972,Chinese Dragon,"Chinese, Pan-Asian",--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/someshwar-chinese-baner-pune-110695,Someshwar Chinese,Chinese,4.2•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/mothers-meal-pashan-baner-pune-58120,Mothers Meal,"Chinese, Maharashtrian, North Indian",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/amrita-pure-veg-baner-pune-36271,Amrita Pure Veg,"South Indian, North Indian",4.2•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/falahaar-near-primrose-mall-baner-pune-2997,Falahaar,Fast Food,4.4•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/rassa-bhakari-baner-pune-322628,Rassa Bhakari,"Indian, North Indian, Maharashtrian, Biryani, Thalis",3.6•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/hotel-shivanjali-120-kokate-nagar-pashan-sus-road-pashan-baner-pune-29510,Hotel Shivanjali,"North Indian, Chinese, Seafood",4.5•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/gecko-kitchens-baner-pune-346818,GECKO KITCHEN'S,"Fast Food, Desserts, Pizzas, Nepalese",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/satej-misal-maharashtrian-ana-south-indian-food-near-realiance-mart-baner-pune-15117,Satej Misal Maharashtrian Ana South Indian Food,Fast Food,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/badmash-biryani-balewadi-baner-pune-344755,Badmash Biryani,"Biryani, North Indian, Mughlai, Rajasthani, Beverages",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/way-down-south-restaurant-baner-pune-50641,Way Down South Restaurant,"South Indian, North Indian, Thalis, Beverages",4.2•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/yonies-good-vibes-and-pizzas-baner-pune-273516,YONIES- GOOD VIBES & PIZZAS,Pizzas,--•-- MINS•₹450 FOR TWO
https://www.swiggy.com/restaurants/signature-baner-pune-30734,Signature,"Mughlai, Afghani, North Indian",4.0•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/madarasam-balewadi-baner-pune-344753,Madarasam,"Andhra, South Indian, Kerala, Chettinad, Biryani, Seafood",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/momoguy-balewadi-baner-pune-344754,MomoGuy,"Tibetan, Fast Food, Chinese, Snacks, Oriental",3.8•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/il-piccolo-baner-pune-97739,Il Piccolo,"Continental, Italian, Beverages",--•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/original-jalebi-junction-mahalunge-road-baner-pune-18830,Original Jalebi Junction,"Snacks, North Indian, Desserts, Chinese",3.9•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/subway-road-baner-pune-12050,Subway,"Fast Food, Healthy Food, Salads, Snacks, Desserts, Beverages",4.3•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/fish-town-baner-pune-342330,Fish Town,North Indian,--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/bebe-da-kitchen-baner-pune-292105,BEBE DA KITCHEN,"Indian, Biryani, Thai, Chinese, Tandoor",4.1•-- MINS•₹400 FOR TWO
https://www.swiggy.com/pune/the-biryani-pot-baner-2,The Biryani pot,Biryani,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/world-of-eggs-baner-pune-374121,WORLD OF EGGS,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/just-kebab-and-kebabs-baner-pune-261882,Just Kebab and Kebabs,"Mughlai, North Indian, Fast Food, Kebabs, Tandoor",3.7•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/food-china-momos-and-noodles-baner-pune-225469,Food China - Momos and Noodles,"Chinese, Tibetan, Fast Food, Snacks, Beverages",3.9•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/boxeat-baner-pune-279178,BoxEat,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/yalla-momos-baner-pune-109451,Yalla Momos,"Chinese, Tibetan, Nepalese, North Indian, Desserts",4.3•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/indore-sweets-baner-pune-324908,Indore Sweets,"Sweets, Juices",3.8•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/garamtawa-bistro-llp-balewadi-plaza-baner-pune-87929,GaramTawa Bistro LLP,"Continental, Fast Food",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/ambarsariya-dhaba-baner-pune-362376,AMBARSARIYA DHABA,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/caffa-baner-pune-38687,Caffa,"Continental, Italian, Fast Food",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/cafe-peter-baner-pune-340024,Cafe Peter,"Desserts, Continental, Korean",4.1•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/the-js-pizza-baner-pune-310618,The J's Pizza,"Pizzas, Fast Food, Italian, Indian",--•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/hangout-cakes-and-more-baner-pune-214206,Hangout Cakes & More,"Desserts, Bakery",--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/the-wok-culture-baner-pune-339392,THE WOK CULTURE,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/dhaba-curry-baner-pune-37585,DHABA CURRY,"North Indian, Biryani, Chinese",3.4•-- MINS•₹300 FOR TWO
https://www.swiggy.com/pune/biryani-bowl-akurdi-nigdi,Biryani Bowl,North Indian,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/rohit-wadewale-aditi-classic-shop-1b-road-baner-pune-164379,Rohit Wadewale,"Fast Food, Snacks",4.4•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/ufo-fries-and-corn-baner-pune-74982,UFO Fries & Corn,Fast Food,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/chilli-garlic-baner-pune-356704,CHILLI GARLIC,"Chinese, Biryani",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/shakes-n-fries-baner-pune-319686,shakes n Fries,"Beverages, Fast Food, Combo",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/kreme-n-batter-baner-pune-262725,Kreme N Batter,"Snacks, Ice Cream, Beverages",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/fresh-foods-baner-pune-260307,FRESH FOODS,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/singh-saab-da-dhaba-baner-pune-310624,SINGH SAAB DA DHABA,North Indian,3.4•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/bread-story-baner-pune-27551,Bread Story,Bakery,4.4•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/s3-cafe-salad-and-smoothies-baner-pune-225463,S3 Cafe - Salad and Smoothies,"Continental, Italian, Healthy Food, Fast Food, Snacks, Beverages",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/24k-kraft-brewzz-baner-pune-341343,24k Kraft brewzz,North Indian,4.9•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/rts-cafe-balewadi-rd-baner-pune-217605,RTS Cafe,"American, Desserts, Fast Food, Italian, Snacks",3.7•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/chaitanya-paranthas-baner-pune-16549,Chaitanya Paranthas,"North Indian, Punjabi, Chinese, Combo, Thalis, Beverages, Desserts",4.2•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/dessertwala-baner-pune-363479,DESSERTWALA,"Desserts, Bakery",--•-- MINS•₹200 FOR TWO
