details,title,spec,ratt
https://www.swiggy.com/restaurants/dilli-di-rasoi-sant-gardens-building-pcmc-pune-274014,Dilli di Rasoi,"North Indian, Combo, Thalis, Home Food",3.5•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/nashta-pcmc-pune-355596,Nashta,"South Indian, North Indian, Beverages",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/om-paratha-house-near-fire-brigade-pcmc-pune-5776,Om Paratha House,Fast Food,4.3•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/chanakya-pcmc-pune-54757,Chanakya,"Chinese, North Indian, Seafood",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/gaurav-sea-food-pcmc-pune-300083,GAURAV SEA FOOD,Indian,--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/cafe-durga-pcmc-pune-230799,Cafe Durga,Fast Food,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/jumbo-belly-kitchen-pcmc-pune-347951,Jumbo Belly Kitchen,"Biryani, North Indian, Indian, South Indian",4.4•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/bakers-zone-tukaram-nagar-pimpri-pcmc-pune-102010,Baker's zone,Bakery,3.8•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/shraddha-mutton-khanawal-pcmc-pune-331923,SHRADDHA MUTTON KHANAWAL,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/nayab-pimple-saudagar-pcmc-pune-9236,Nayab,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/bakers-zone-pimpri-pcmc-pune-102012,Baker's zone,Bakery,4.6•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/ganesh-bhel-pcmc-pune-293463,GANESH BHEL,Snacks,4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/maitri-cafe-pcmc-pune-379665,Maitri Cafe,"Snacks, Cafe",--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/saloni-family-restaurant-pcmc-pune-215294,Saloni Family Restaurant,"Biryani, North Indian",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/datta-mauli-veg-non-veg-pcmc-pune-264449,Datta Mauli Veg - Non - Veg,Chinese,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/vaijnath-veg-nonveg-hotel-pcmc-pune-312075,VAIJNATH VEG NONVEG HOTEL,Punjabi,3.7•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/drumsticks-food-court-pcmc-pune-205129,Drumsticks Food Court,"Beverages, Italian, Snacks",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/bar-stories-cityone-mall-pcmc-pune-77187,Bar Stories,"Fast Food, Continental",--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/indori-zaika-opposite-sanskruti-society-pcmc-pune-8819,Indori Zaika,"Fast Food, Chaat, Snacks",--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/ancient-hyderabad-pcmc-pune-355480,Ancient Hyderabad,"Biryani, North Indian",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/shree-pure-veg-opposite-building-pcmc-pune-22482,Shree Pure Veg,"Indian, South Indian",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/trupti-meals-kakade-angan-pcmc-pune-79922,Trupti Meals,"North Indian, Chinese, Tandoor, Maharashtrian",3.7•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/ancient-andhra-pcmc-pune-355484,Ancient Andhra,"Andhra, Hyderabadi, South Indian, North Indian, Chinese",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/malvan-samudra-chinchwad-shradha-garden-pcmc-pune-21393,Malvan Samudra (Chinchwad),"Seafood, Malwani",4.2•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/hotel-dwarka-kalbhore-nagar-pcmc-pune-54768,Hotel Dwarka,"North Indian, Chinese",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/burger-forever-pcmc-pune-44251,Burger Forever,"Italian, Pizzas, Salads",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-crimica-pcmc-pune-26938,Cafe Crimica,"Ice Cream, Desserts",--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/b-12-eats-pcmc-pune-347936,B 12 EATS,"Biryani, Desserts",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/pizza-cheezza-pcmc-pune-302245,PIZZA CHEEZZA,Pizzas,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/rolls-and-bowls-by-feedx-pcmc-pune-325488,Rolls & Bowls By FEEDX,"Fast Food, Snacks, North Indian, Chinese, Healthy Food, Italian",4.0•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/aaswad-meals-pimpri-pcmc-pune-95987,Aaswad Meals,"Chinese, North Indian",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/the-brooklyn-creamery-low-cal-ice-cream-nimesh-housing-socity-pcmc-pune-261153,The Brooklyn Creamery - Low Cal Ice cream,"Desserts, Ice Cream",4.3•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/trupti-meals-pcmc-pune-72648,Trupti Meals,"Thalis, North Indian, South Indian, Snacks",3.5•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/paratha-house-and-food-plaza-pimpri-pcmc-pune-22109,Paratha House & Food Plaza,"Street Food, North Indian",3.8•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/aditya-house-ajmeera-colony-pcmc-pune-152093,Aditya House,"Maharashtrian, Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/gypsy-tongue-vallabh-nagar-pcmc-pune-66644,Gypsy Tongue,"North Indian, Biryani, Chinese",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/chinese-food-and-cafe-by-negis-noodle-kalbhor-nagar-pcmc-pune-54782,Chinese Food And Cafe By Negi's Noodle,Chinese,4.1•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/malashree-pure-veg-pcmc-pune-147856,Malashree pure veg.,"Chinese, North Indian, Biryani",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/preksha-pure-veg-pimpri-pcmc-pune-58109,Preksha Pure Veg,"North Indian, Chinese, Tandoor, Maharashtrian",3.4•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/maharaja-bhel-ravet-pcmc-pune-58108,Maharaja Bhel,Fast Food,4.0•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/machli-pcmc-pune-100848,machli,"Seafood, North Indian",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/goan-mejwani-kasarwadi-pcmc-pune-168534,Goan Mejwani,Seafood,--•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/hotel-new-roshan-pcmc-pune-383384,Hotel New Roshan,"Snacks, Indian, North Indian",--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/malashree-pure-veg-pcmc-pune-147854,Malashree pure veg,"North Indian, Chinese, Biryani",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/royal-castle-pcmc-pune-229223,Royal Castle,Indian,4.4•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/monginis-cake-shop-pcmc-pune-304795,MONGINIS CAKE SHOP,Desserts,4.1•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/haldiram-sweets-and-namkeen-bhosari-pcmc-pune-327891,Haldiram Sweets and Namkeen,Indian,4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/pathik-biryani-house-pcmc-pune-103558,Pathik Biryani House.,"North Indian, Biryani",4.3•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/pardisse-biryani-pcmc-pune-128838,Pardisse Biryani,"Biryani, Chinese, North Indian",3.9•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/rasrang-veg-pcmc-pune-361018,Rasrang Veg,"North Indian, Juices, Beverages",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hungry-foodies-pcmc-pune-72639,Hungry Foodies,Fast Food,4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/sprinkles-and-sparkles-hanuman-nagar-road-pcmc-pune-326324,Sprinkles & sparkles,Bakery,3.9•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/royal-maharashtrian-biryanis-pcmc-pune-304639,Royal Maharashtrian Biryanis,"Biryani, Combo",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/candys-express-pcmc-pune-323398,CANDYS EXPRESS,Beverages,--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/riwaayat-chinchwad-pcmc-pune-38340,Riwaayat,"North Indian, Mughlai, Chinese",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/s-k-rolls-and-chinese-pcmc-pune-149096,S K Rolls and Chinese,"Fast Food, Chinese, Beverages",3.7•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/the-momo-co-pcmc-pune-263964,THE MOMO CO.,North Indian,4.3•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/cafe-dasvidaniya-pcmc-pune-184653,Cafe dasvidaniya,"Pizzas, Fast Food",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/rich-o-cream-pcmc-pune-379911,RICH  O  CREAM,"Desserts, Beverages, Snacks, Fast Food",--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/samadhan-pcmc-pune-251180,SAMADHAN,Mughlai,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/royal-andaa-bhurji-pcmc-pune-378397,ROYAL ANDAA BHURJI,Snacks,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/hotel-jeevan-chinchwad-pcmc-pune-49597,Hotel Jeevan,"North Indian, Chinese, Maharashtrian",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/the-breakfast-story-pcmc-pune-342584,The Breakfast Story,"Fast Food, Beverages, Indian",4.3•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/biryani-bowl-pcmc-pune-214786,Biryani Bowl,"Chinese, North Indian, Combo",3.8•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/mh-14-tadka-veg-nonveg-garden-restaurent-pcmc-pune-301256,MH 14 TADKA VEG NONVEG GARDEN RESTAURENT,Chinese,--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/biryani-boxx-pcmc-pune-323941,Biryani Boxx,"American, Mughlai, North Indian",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/hotel-gopala-swaraj-pcmc-pune-347115,HOTEL GOPALA SWARAJ,"Chinese, Punjabi, South Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/non-veg-tadka-pcmc-pune-261894,Non Veg Tadka,"North Indian, Chinese, Tandoor, Indian",4.1•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/annapurna-pimpri-pcmc-pune-78190,Annapurna,Indian,4.3•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/sbarro-new-york-pizza-pcmc-pune-323041,Sbarro - New York Pizza,"Italian, Pizzas",3.9•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/misal-my-way-pcmc-pune-319460,MISAL MY WAY,Snacks,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/the-momo-co-pcmc-pune-348440,The Momo Co.,"Asian, Tibetan, Chinese",4.4•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/itminaan-dum-pukht-biryani-spine-road-pcmc-pune-368233,Itminaan - Dum Pukht Biryani,"North Indian, Biryani, Fast Food, Combo, Snacks",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/chills-n-grills-pcmc-pune-360193,CHILLS N GRILLS,"Continental, Beverages",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/potobachi-jatra-phase-3-chinchwad-station-brt-stop-pcmc-pune-241946,Potobachi Jatra,Indian,4.2•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/ruchita-mess-hotel-pcmc-pune-187254,Ruchita Mess/Hotel,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/golden-curry-grand-emrald-pcmc-pune-43801,Golden Curry (Grand Emrald),"North Indian, Chinese, Seafood, Indian",4.2•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/the-indian-curry-and-rice-box-pcmc-pune-234390,The Indian Curry & Rice Box,"North Indian, Thalis",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/datt-bhel-pcmc-pune-247133,DATT BHEL,"Chaat, Snacks",--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/best-belgian-waffle-pimpri-pcmc-pune-251064,Best Belgian Waffle - Pimpri,"Bakery, Desserts, Beverages",4.3•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/sheetal-refreshment-pimpri-pcmc-pune-51179,Sheetal Refreshment,"North Indian, Chinese",3.9•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/hardyz-burger-pcmc-pune-323959,Hardyz Burger,"American, North Indian",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/the-shawarma-garden-pcmc-pune-356495,The Shawarma Garden,Arabian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/bay-leaf-bistro-shantiban-housing-society-pcmc-pune-18623,Bay Leaf Bistro,"North Indian, Chinese, Mexican, Italian, South Indian",4.0•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/sweet-truth-shop-no-18-pcmc-pune-35868,Sweet Truth,"Cafe, Bakery, Desserts, Beverages",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/meals-combo-pcmc-pune-186811,meals combo,North Indian,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/misal-my-way-pcmc-pune-319431,Misal My Way,Snacks,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/pind-da-swad-pcmc-pune-354638,Pind Da Swad,"North Indian, Punjabi, Thalis, Combo",3.8•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/thodi-si-pet-pooja-pcmc-pune-355969,THODI SI PET POOJA,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/md-h-caterers-restaurant-pcmc-pune-376666,MD.H Caterers  Restaurant,"Biryani, Indian",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/doubletree-by-hilton-pcmc-pune-366066,Doubletree by Hilton,"American, Asian, Indian",--•-- MINS•₹1000 FOR TWO
https://www.swiggy.com/restaurants/chawadi-chinchwad-pcmc-pune-39774,Chawadi,"North Indian, Chinese, Seafood, Punjabi",3.9•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/kafe-espress-pcmc-pune-293677,KAFE ESPRESS,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/raja-ki-rasoi-pcmc-pune-251160,RAJA KI RASOI,"Hyderabadi, Mughlai",--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/misal-my-way-pcmc-pune-311151,Misal My Way,Snacks,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/radha-krishna-pcmc-pune-118849,Radha Krishna,"Chinese, South Indian, North Indian",4.0•-- MINS•₹650 FOR TWO
https://www.swiggy.com/restaurants/fountain-fast-food-ajmera-pimpri-pcmc-pune-56753,Fountain fast food (Ajmera),Chinese,4.1•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/wada-ya-jevayla-chinchwad-pcmc-pune-172327,wada- ya jevayla,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/takht-the-rooftop-lounge-pcmc-pune-127438,TAKHT - The Rooftop Lounge,"North Indian, Chinese",--•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/cafe-u-n-me-chinchwad-pcmc-pune-118851,Cafe U n Me,"Desserts, Cafe",--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/cafe-chocolate-mania-sant-tukaram-nagar-pcmc-pune-125015,Cafe Chocolate mania,"Cafe, Pizzas, Fast Food",--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/the-belgian-waffle-co-pcmc-pune-59105,The Belgian Waffle Co.,"Desserts, Beverages",4.6•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/mothers-kitchen-sant-gardens-building-pcmc-pune-245167,Mother's Kitchen,"North Indian, Chinese, Combo, Thalis, Punjabi, Biryani",4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hangout-cakes-and-more-pcmc-pune-214207,Hangout Cakes & More,"Desserts, Bakery",--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/cfc-pizza-and-cafe-pcmc-pune-320778,CFC PIZZA AND CAFE,Pizzas,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/mccafe-by-mcdonalds-premier-plaza-pcmc-pune-192371,McCafe by McDonald's,"Cafe, Beverages, Desserts",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/the-cakes-basket-pimpri-chinchwad-pcmc-pune-130261,The Cakes Basket,"Desserts, Fast Food, Bakery",--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/hotel-yashoda-pcmc-pune-237209,Hotel Yashoda,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/hotel-kinara-pcmc-pune-374114,HOTEL KINARA,"Chinese, Indian, Tandoor",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/sudama-bhel-pcmc-pune-134867,Sudama Bhel,Fast Food,--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/eateria-tapkir-chowk-kalewadi-main-road-pcmc-pune-318353,EATERIA,"Fast Food, Pizzas, Desserts, Beverages",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/hotel-darbar-sant-tukaram-nagar-pcmc-pune-317021,HOTEL DARBAR,"Indian, Maharashtrian, North Indian",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/friends-biryani-house-pcmc-pune-369346,Friend's Biryani House,"South Indian, Seafood, Ice Cream, Juices",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/pokket-cafe-chinchwadgaon-pcmc-pune-287327,"POKKET CAFE,CHINCHWADGAON","Pizzas, Ice Cream, Cafe",4.3•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/aarya-foods-pcmc-pune-347572,AARYA FOODS,"Chinese, Indian",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/sheetal-udupi-restaurent-and-juice-bar-veg-nonveg-pcmc-pune-331544,SHEETAL UDUPI RESTAURENT & JUICE BAR VEG NONVEG,"South Indian, North Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/nawab-biryani-pimpri-colony-pcmc-pune-164378,Nawab Biryani,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/hows-the-bowl-sant-gardens-building-pcmc-pune-245607,HOW'S THE BOWL,"North Indian, Continental, Chinese, Biryani, Indian, Seafood",3.8•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/dhaneshwar-hotel-pcmc-pune-129295,Dhaneshwar Hotel,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/hotel-tejas-pimpri-colony-pcmc-pune-165221,Hotel Tejas,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/new-hyderabad-house-pcmc-pune-310189,NEW HYDERABAD HOUSE,"Chinese, Continental, Seafood",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/sns-bites-link-road-chinchwad-gaon-pcmc-pune-143454,SNS Bites,"Pizzas, Fast Food, Beverages, Ice Cream",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/bakers-street-pcmc-pune-361058,Baker's Street,"Indian, Bakery, Desserts",--•-- MINS•₹240 FOR TWO
https://www.swiggy.com/restaurants/vidisha-pure-veg-pcmc-pune-145636,Vidisha Pure Veg,"North Indian, Fast Food",4.3•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/natural-ice-cream-premiere-plaza-pcmc-pune-32453,Natural Ice Cream,Ice Cream,4.7•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/paramount-foods-pcmc-pune-253465,PARAMOUNT FOODS,Indian,--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/eathome-pcmc-pune-251166,EATHOME,Indian,--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/the-grill-junction-pcmc-pune-340496,The Grill Junction,"Grill, Tandoor, Biryani, Chinese, Beverages",4.0•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/kallyfso-cafe-pimpri-chinchwad-pcmc-pune-87127,Kallyfso Cafe,"Italian, Mexican, Fast Food",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/celebration-ganesh-pimpri-pimpri-pcmc-pune-56889,"Celebration (Ganesh , Pimpri)","North Indian, Chinese, Seafood, Mughlai",4.2•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/casa-mia-biryani-kabab-and-handis-new-area-pcmc-pune-222190,Casa Mia Biryani Kabab and Handi's,Biryani,--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/pradeep-sweets-pcmc-pune-192022,Pradeep sweets,Sweets,4.9•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/sukhi-de-parathe-pcmc-pune-367836,Sukhi De Parathe,"North Indian, Combo",--•-- MINS•₹150 FOR TWO
