url,Restaurant_Name,cuisine,ratt,locality
https://www.swiggy.com/restaurants/vaidehi-bar-and-restaurant-vashi-mumbai-111507,Vaidehi Bar & Restaurant,Indian,4.4•-- MINS•₹650 FOR TWO,VASHI
https://www.swiggy.com/restaurants/london-dairy-vashi-mumbai-369084,LONDON DAIRY,"Ice Cream, Desserts",--•-- MINS•₹280 FOR TWO,VASHI
https://www.swiggy.com/restaurants/agent-jacks-bar-vashi-mumbai-352524,Agent Jacks Bar,Snacks,--•-- MINS•₹300 FOR TWO,VASHI
https://www.swiggy.com/restaurants/r-sizzling-sandwich-vashi-mumbai-333792,R Sizzling Sandwich,"Snacks, Fast Food, Beverages",4.5•-- MINS•₹300 FOR TWO,VASHI
https://www.swiggy.com/restaurants/house-of-mj-vashi-mumbai-311412,HOUSE  OF  MJ,"Indian, Chinese, Pastas",--•-- MINS•₹200 FOR TWO,VASHI
https://www.swiggy.com/restaurants/fresh-bake-fast-food-vashi-mumbai-259308,Fresh bake fast food,Fast Food,3.9•-- MINS•₹250 FOR TWO,VASHI
https://www.swiggy.com/restaurants/kshir-sagar-vashi-mumbai-334881,Kshir Sagar,"South Indian, Indian, Chinese, Snacks, Juices",4.4•-- MINS•₹300 FOR TWO,VASHI
https://www.swiggy.com/restaurants/vashi-social-palm-beach-rd-vashi-mumbai-259668,Vashi Social,"Indian, Chinese, South Indian, American, Fast Food, Kebabs, Mughlai, Biryani, Co...",4.2•-- MINS•₹600 FOR TWO,VASHI
https://www.swiggy.com/restaurants/say-cheese-vashi-mumbai-361594,Say Cheese,"Italian, Continental, Chinese",--•-- MINS•₹300 FOR TWO,VASHI
https://www.swiggy.com/restaurants/natural-ice-cream-sec-29-vashi-mumbai-30890,Natural Ice Cream,Desserts,4.6•-- MINS•₹150 FOR TWO,VASHI
https://www.swiggy.com/restaurants/wok-station-vashi-mumbai-358078,Wok Station,Chinese,--•-- MINS•₹350 FOR TWO,VASHI
https://www.swiggy.com/restaurants/ys-chinese-corner-vashi-mumbai-307161,Y'S CHINESE CORNER,Chinese,--•-- MINS•₹200 FOR TWO,VASHI
https://www.swiggy.com/restaurants/green-n-going-sector-16-vashi-mumbai-133440,Green N Going,"Salads, Healthy Food",4.1•-- MINS•₹400 FOR TWO,VASHI
https://www.swiggy.com/restaurants/mumbai-mousse-factory-vashi-mumbai-321213,Mumbai Mousse Factory,Desserts,--•-- MINS•₹500 FOR TWO,VASHI
https://www.swiggy.com/restaurants/new-maha-punjab-vashi-mumbai-355926,New Maha Punjab,"Tandoor, Chinese, Indian, North Indian",3.6•-- MINS•₹400 FOR TWO,VASHI
https://www.swiggy.com/restaurants/biryani-bucket-com-ghansoli-sector-5-near-ghansoli-railway-station-vashi-mumbai-180631,Biryani Bucket.Com,"North Indian, Biryani",3.4•-- MINS•₹400 FOR TWO,VASHI
https://www.swiggy.com/restaurants/veg-sutra-diamond-trading-center-vashi-mumbai-172809,Veg Sutra ,"North Indian, Chinese, Beverages",4.2•-- MINS•₹500 FOR TWO,VASHI
https://www.swiggy.com/restaurants/dubai-biryani-dawat-vashi-mumbai-360161,dubai biryani dawat,Indian,3.9•-- MINS•₹200 FOR TWO,VASHI
https://www.swiggy.com/restaurants/the-curry-family-vashi-mumbai-324829,The Curry Family,Indian,--•-- MINS•₹250 FOR TWO,VASHI
https://www.swiggy.com/restaurants/shalimar-vashi-mumbai-70571,Shalimar,"Indian, Chinese",4.0•-- MINS•₹700 FOR TWO,VASHI
https://www.swiggy.com/restaurants/cakes-and-sweet-memories-airoli-mumbai-112564,Cakes & Sweet Memories,Bakery,--•-- MINS•₹600 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/the-wok-tales-ghansoli-navi-airoli-mumbai-318566,The Wok Tales,"Chinese, North Indian, Combo",3.9•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/bombay-masala-family-dining-and-bar-airoli-mumbai-248127,Bombay Masala Family Dining & Bar,"Chinese, Indian, Snacks, Tandoor",--•-- MINS•₹350 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/satguru-veg-delight-airoli-mumbai-354652,SATGURU VEG DELIGHT,"Indian, Chinese, Desserts, Punjabi, Fast Food, Beverages",--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/the-belgian-waffle-co-navi-airoli-mumbai-43216,The Belgian Waffle Co.,"Desserts, Beverages",4.3•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/la-pinoz-pizza-jeevan-shanti-co-operative-airoli-mumbai-181340,La Pino'z Pizza,Fast Food,4.0•-- MINS•₹350 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/new-bismillah-caterers-airoli-mumbai-311131,New Bismillah Caterers,Indian,--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/burger-1880s-airoli-mumbai-373857,Burger 1880's,Fast Food,--•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/house-of-momo-near-station-airoli-mumbai-83910,House of Momo,"Chinese, Snacks",4.2•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/chetak-sweet-point-airoli-mumbai-207933,Chetak Sweet Point,Indian,4.3•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-airoli-mumbai-307672,Kwality Walls Frozen Dessert & Ice Cream Shop,"Desserts, Ice Cream",--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/chan-su-chinese-airoli-mumbai-367729,Chan Su Chinese,"Chinese, Combo",4.7•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/chick-blast-rabale-airoli-mumbai-208906,Chick Blast,"American, Fast Food, Grill",4.2•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/celebrations-the-cake-shop-cbd-belapur-airoli-mumbai-121033,Celebrations the Cake Shop,Bakery,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/the-food-globe-sector-19-airoli-mumbai-186480,The Food Globe,"Chinese, Indian",--•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/99-pancakes-airoli-mumbai-226220,99 Pancakes,Desserts,4.0•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/essence-of-indian-dessert-airoli-mumbai-328253,Essence of Indian Dessert,"Desserts, Sweets",--•-- MINS•₹60 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/feed-me-good-fmg-airoli-mumbai-231122,Feed Me Good FMG,"Italian, Chinese",--•-- MINS•₹350 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/anna-snacks-airoli-mumbai-135332,Anna Snacks,South Indian,4.4•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/mh-43-the-kitchen-yashodeep-heights-airoli-mumbai-90438,MH - 43 The Kitchen,"North Indian, South Indian, Chinese",4.1•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/dadi-ka-khazana-airoli-mumbai-140118,Dadi Ka Khazana,"Rajasthani, North Indian, Punjabi",4.0•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/garib-nawaz-biryani-airoli-mumbai-41150,Garib Nawaz Biryani,Indian,3.8•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/malvan-tadka-airoli-mumbai-349855,MALVAN TADKA,"Chinese, North Indian",--•-- MINS•₹475 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/monginis-airoli-mumbai-127938,Monginis,Desserts,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/new-zam-zam-caterers-airoli-mumbai-323123,New Zam Zam caterers,Indian,--•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/dominos-pizza-gigaplex-it-park-west-airoli-mumbai-182322,Domino's Pizza,Pizzas,--•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/sai-prasad-airoli-mumbai-161961,Sai Prasad,North Indian,--•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/hungers-food-corner-airoli-mumbai-121030,Hunger's Food Corner,Chinese,--•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/kokani-tadka-sector-20-d-airoli-mumbai-258981,Kokani Tadka,Indian,3.4•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/cutting-pe-chatting-airoli-mumbai-290473,cutting pe chatting,Fast Food,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/swarajya-misal-and-fast-food-airoli-mumbai-352248,Swarajya misal and fast food,"South Indian, Fast Food",3.5•-- MINS•₹160 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/bake-ur-day-opposite-gaodevimedan-sector-19-airoli-mumbai-28188,Bake Ur Day,"Desserts, Bakery",3.8•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/kolkata-food-junction-airoli-mumbai-121028,Kolkata Food Junction,"Bengali, Biryani",--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/kalimiri-airoli-mumbai-361076,Kalimiri,"North Indian, Thalis, Maharashtrian",--•-- MINS•₹100 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/hungryjee-airoli-mumbai-368045,Hungryjee,"Chinese, Indian, Combo, North Indian",--•-- MINS•₹450 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/hungrezy-kitchen-airoli-mumbai-330308,HUNGREZY KITCHEN,"North Indian, Chinese, Indian, Biryani",--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/kishors-kitchen-airoli-mumbai-149871,Kishor's Kitchen,Indian,--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/scoop-and-cake-airoli-mumbai-156848,Scoop and Cake,Bakery,--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/tea-post-airoli-mumbai-221102,Tea Post,Beverages,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/sams-kitchen-gothivali-sector-29-c-airoli-mumbai-27625,Sam's Kitchen,"Mughlai, North Indian, Chinese, Malwani",4.1•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/maharaj-uphar-gruh-airoli-mumbai-149870,Maharaj Uphar Gruh,"Indian, Chinese, Thalis, Punjabi",3.4•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/delights-momos-sec-19-airoli-mumbai-151827,Delights Momos,Chinese,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/tsh-the-shawarmas-house-navi-airoli-mumbai-138183,TsH-The Shawarmas House,"Biryani, North Indian, Fast Food",4.0•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/smokin-joes-airoli-mumbai-81998,Smokin' Joe's,"Pizzas, Italian, Fast Food",3.7•-- MINS•₹450 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/om-sri-guru-datta-om-sai-ram-andhra-mes-ghansoli-sector-5-airoli-mumbai-122222,Om Sri Guru Datta Om Sai Ram Andhra Mes,South Indian,4.1•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/mcdonalds-navi-airoli-mumbai-30241,McDonald's,Fast Food,4.4•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/suruchi-bhog-airoli-mumbai-37797,Suruchi Bhog,"North Indian, Punjabi, Mughlai, Chinese, Tandoor, Desserts",4.1•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/pride-kitchen-hyderabadi-biryani-airoli-mumbai-84585, Pride Kitchen Hyderabadi Biryani,North Indian,4.0•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/shree-bhagwati-fast-food-and-restaurant-airoli-mumbai-365325,Shree Bhagwati fast food And Restaurant,"Chinese, Biryani, Indian, Kebabs, Thalis, Tandoor, Beverages, Seafood",--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/carnivore-airoli-mumbai-68542,Carnivore,"North Indian, Chinese, Indian, Mughlai, Seafood",4.0•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/navratree-prasad-airoli-mumbai-41128,Navratree Prasad ,"South Indian, Indian, Chinese",4.0•-- MINS•₹150 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/mccafe-by-mcdonalds-navi-airoli-mumbai-192347,McCafe by McDonald's,"Cafe, Beverages, Desserts",--•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/eat-street-47-airoli-mumbai-342519,EAT STREET 47,"Chinese, Tandoor, Indian",3.5•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/mauli-misal-naad-nashikcha-airoli-mumbai-57538,Mauli Misal - Naad Nashikcha,"Snacks, Fast Food",3.6•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/garam-masala-airoli-mumbai-32777,Garam Masala,"North Indian, Chinese, Malwani",4.0•-- MINS•₹650 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/fsb-fried-steamed-baked-sector-9-opposite-d-mart-airoli-mumbai-266834,FSB - Fried.Steamed.Baked.,Chinese,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/saibaa-veg-treat-near-mulund-bridge-airoli-mumbai-49997,Saibaa Veg Treat,"Indian, Chinese, Tandoor",--•-- MINS•₹550 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/kolhapuri-kanteen-airoli-mumbai-348970,Kolhapuri Kanteen,"Desserts, Maharashtrian, Snacks",2.9•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/sai-garden-airoli-mumbai-62577,Sai Garden,"Indian, Chinese",4.2•-- MINS•₹700 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/sai-prakash-airoli-mumbai-62578,Sai Prakash,"Indian, Chinese",4.3•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/o-cakes-airoli-mumbai-76180,O-Cakes,"Desserts, Bakery",4.3•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/khalsa-punjabi-dhaba-airoli-mumbai-316341,Khalsa Punjabi Dhaba,Fast Food,--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/banjos-the-food-chain-airoli-mumbai-310000,Banjo's The food chain,Fast Food,--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/leancrust-pizza-airoli-mumbai-313501,LeanCrust Pizza,"Pizzas, Italian",3.2•-- MINS•₹350 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/hotel-shiv-roshni-airoli-mumbai-314712,HOTEL SHIV ROSHNI,"Indian, Chinese, Tandoor, Thalis, Beverages, Biryani",--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/cake-boutique-airoli-mumbai-26993,Cake Boutique,"Desserts, Bakery",3.9•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/faasos-sector-3-airoli-mumbai-212529,Faasos,"Fast Food, Combo, Snacks",4.2•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/mamledar-misal-airoli-mumbai-122728,Mamledar Misal,"Snacks, Desserts, Beverages",3.8•-- MINS•₹350 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/priyanka-pure-veg-restaurant-airoli-mumbai-303833,Priyanka pure veg restaurant,Indian,4.3•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/firangi-bake-sector-3-airoli-mumbai-212540,Firangi Bake,"Italian, Spanish, Mexican, Continental",4.0•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/pizza-street-airoli-mumbai-31300,Pizza Street,"Pizzas, Fast Food",3.3•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/itminaan-biryani-dum-pukht-airoli-mumbai-313637,Itminaan Biryani - Dum Pukht,"Biryani, North Indian, Mughlai",3.8•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/behrouz-biryani-sector-3-airoli-mumbai-212536,Behrouz Biryani,"Biryani, Mughlai, Lucknowi, Kebabs, Hyderabadi, North Indian, Persian, Desserts",4.0•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/ovenstory-pizza-sector-3-airoli-mumbai-212537,Ovenstory Pizza,Pizzas,4.0•-- MINS•₹600 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/foodbrizz-airoli-mumbai-245351,Foodbrizz,"North Indian, Snacks, Chaat",--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/shahana-caterers-airoli-mumbai-343944,SHAHANA CATERERS,"Biryani, Indian",--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/food-gravity-navi-airoli-mumbai-69664,Food Gravity,"Pizzas, Snacks",--•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/ribbons-and-balloons-airoli-mumbai-226839,Ribbons & Balloons,"Bakery, Desserts, Fast Food",3.8•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/bruciato-food-factory-rainbow-tower-sector-20-airoli-mumbai-26974,Bruciato Food Factory,"American, Italian, Fast Food, Pizzas",4.2•-- MINS•₹600 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/mad-over-donuts-sector-3-airoli-mumbai-331038,Mad Over Donuts,Desserts,4.2•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/house-of-tasty-airoli-mumbai-253183,HOUSE OF TASTY,"Chinese, Indian",4.3•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/fish-mantra-airoli-mumbai-358832,FISH MANTRA,"Chinese, Biryani, Indian, Fast Food, Beverages, Seafood, Continental",3.8•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/aaswad-restaurant-airoli-mumbai-372105,Aaswad restaurant,Chinese,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/nic-natural-ice-creams-jyoti-apartment-airoli-mumbai-241755,NIC Natural Ice Creams,"Desserts, Ice Cream",4.6•-- MINS•₹120 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/deccan-chargers-biryani-point-airoli-mumbai-60733,Deccan Chargers Biryani Point,"Hyderabadi, Biryani, Chinese",4.0•-- MINS•₹450 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/sai-nidhi-airoli-mumbai-29445,Sai Nidhi,"North Indian, South Indian, Chinese, Fast Food",4.3•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/kolkata-rolls-airoli-mumbai-228102,Kolkata Rolls,"Fast Food, Biryani, Combo, North Indian, Bengali",4.2•-- MINS•₹150 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/aromas-cafe-and-biryanis-sector-26-airoli-mumbai-128920,Aromas Cafe & Biryanis,"Biryani, Fast Food, North Indian",3.4•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/the-biryani-life-sector-3-airoli-mumbai-212546,The Biryani Life,"Biryani, Hyderabadi, Lucknowi, North Indian, Mughlai, Combo, Desserts",3.9•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/sindhudurga-kinara-airoli-mumbai-140457,Sindhudurga Kinara,"Chinese, Biryani",--•-- MINS•₹550 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/bonita-bites-shiv-colony-airoli-mumbai-152312,Bonita Bites,"Bakery, Desserts",--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/mandarin-oak-sector-3-airoli-mumbai-212547,Mandarin Oak,"Asian, Chinese, Thai",4.1•-- MINS•₹350 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/mh11-spices-airoli-mumbai-305676,MH11 SPICES,Indian,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/lunchbox-sector-3-airoli-mumbai-212549,LunchBox,North Indian,4.1•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/sweet-truth-sector-3-airoli-mumbai-212542,Sweet Truth,"Cafe, Bakery, Desserts, Beverages",4.5•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/the-good-bowl-sector-3-airoli-mumbai-212544,The Good Bowl,"Fast Food, North Indian",4.1•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/dabba-garam-airoli-thane-hiranandani-estate-airoli-mumbai-329749,Dabba garam ( Airoli ),North Indian,4.4•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/shegaon-kachori-center-airoli-mumbai-294815,SHEGAON KACHORI CENTER,Indian,--•-- MINS•₹100 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/blisss-airoli-mumbai-138945,Blisss,Desserts,4.4•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/apsara-ice-creams-shiv-shankar-plaza-airoli-mumbai-259050,Apsara Ice Creams,"Ice Cream, Desserts",4.4•-- MINS•₹150 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/awaken-aroma-cafe-airoli-mumbai-370036,awaken aroma cafe,"Italian, Beverages, Fast Food, Snacks, Tibetan",--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/muffinos-airoli-mumbai-211232,Muffinos,"Desserts, Fast Food, Italian, Pizzas",--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/biryanis-bhaijaanz-airoli-mumbai-375046,Biryani's Bhaijaanz,Biryani,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/hotel-sai-leela-sector-3-airoli-mumbai-26985,Hotel Sai Leela,"Chinese, Indian, Tandoor",4.0•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/sparsh-restaurant-and-bar-airoli-mumbai-62005,Sparsh Restaurant & Bar,"Indian, Chinese",3.7•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/mishti-affair-sector-8-airoli-mumbai-121051,Mishti Affair,"Sweets, Desserts, Snacks",4.2•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/khaugiri-airoli-mumbai-359816,Khaugiri,Indian,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/roll-play-airoli-mumbai-225738,Roll Play,Fast Food,--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/the-tea-avenue-airoli-mumbai-373306,The Tea Avenue,"Fast Food, Snacks, Pastas, Beverages",4.2•-- MINS•₹350 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/hellofoodzzz-airoli-mumbai-82512,Hellofoodzzz,Snacks,--•-- MINS•₹150 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/shree-catering-service-kalpana-park-b-4-airoli-mumbai-126736,Shree Catering Service,Chinese,--•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/the-90s-cake-gallery-thane-airoli-mumbai-148748,The 90s Cake Gallery,Bakery,--•-- MINS•₹500 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/aftertaste-momo-and-more-airoli-mumbai-361691,Aftertaste Momo & more,"Fast Food, Chinese",3.8•-- MINS•₹150 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/the-dabba-house-airoli-mumbai-268794,the dabba house,Indian,--•-- MINS•₹180 FOR TWO,AIROLI
